personId,gameId,home,points,assists,reboundsTotal
201566,22400148,1,5.0,7.0,3.0
201566,22400166,1,21.0,6.0,6.0
201566,22400177,1,29.0,6.0,6.0
201566,22400194,1,6.0,10.0,4.0
201566,22400208,1,6.0,5.0,5.0
201566,22400017,0,5.0,7.0,4.0
201566,22400238,0,12.0,3.0,3.0
201566,22400023,0,12.0,14.0,10.0
201566,22400033,1,16.0,4.0,1.0
201566,22400270,0,14.0,11.0,7.0
201566,22400283,1,27.0,3.0,3.0
201566,22400298,0,10.0,5.0,1.0
201566,22400314,0,9.0,8.0,3.0
201566,22400058,1,7.0,5.0,1.0
201566,22400325,0,10.0,3.0,3.0
201566,22400341,0,7.0,12.0,10.0
201566,22400350,0,9.0,11.0,1.0
201566,22401213,1,5.0,5.0,1.0
201566,22401225,0,18.0,10.0,9.0
201566,22400371,0,19.0,7.0,4.0
201566,22400390,0,21.0,5.0,5.0
201566,22400402,1,11.0,7.0,5.0
201566,22400409,0,17.0,2.0,6.0
201566,22400424,1,11.0,7.0,4.0
201566,22400432,1,8.0,8.0,9.0
201566,22400445,0,16.0,10.0,10.0
201566,22400461,1,16.0,11.0,2.0
201566,22400475,1,9.0,8.0,6.0
201566,22400484,0,9.0,6.0,10.0
201566,22400507,1,26.0,6.0,9.0
201566,22400515,1,19.0,8.0,6.0
201566,22400531,1,25.0,10.0,11.0
201566,22400540,0,21.0,7.0,10.0
201566,22400559,0,9.0,3.0,6.0
201566,22400568,1,17.0,2.0,4.0
201566,22400579,0,11.0,7.0,0.0
201566,22400593,0,12.0,6.0,5.0
201566,22400609,1,11.0,9.0,7.0
201566,22400626,1,18.0,3.0,5.0
201566,22400634,0,13.0,4.0,6.0
201566,22400655,0,14.0,5.0,3.0
201566,22400668,0,14.0,4.0,14.0
201566,22400681,0,4.0,7.0,0.0
201566,22400794,1,8.0,7.0,3.0
201566,22400808,1,17.0,1.0,4.0
201566,22400822,0,7.0,5.0,3.0
201566,22400846,0,10.0,5.0,6.0
201566,22400850,0,8.0,2.0,4.0
201566,22400866,0,12.0,6.0,3.0
201566,22400896,1,25.0,3.0,5.0
201566,22400909,1,14.0,4.0,3.0
201566,22400920,0,4.0,5.0,11.0
201566,22400936,0,16.0,7.0,5.0
201566,22400952,1,19.0,1.0,4.0
201566,22400965,1,17.0,7.0,6.0
201566,22400975,1,22.0,11.0,4.0
201566,22400990,0,12.0,16.0,12.0
201566,22401006,0,12.0,9.0,4.0
201566,22401022,0,18.0,4.0,4.0
201566,22401035,0,14.0,1.0,2.0
201566,22401042,1,14.0,10.0,5.0
201566,22401057,1,6.0,6.0,2.0
201566,22401073,1,17.0,7.0,2.0
201566,22401102,1,12.0,7.0,6.0
201566,22401110,1,30.0,6.0,11.0
201566,22401125,0,5.0,2.0,4.0
201566,22401142,1,16.0,4.0,5.0
201566,22401165,0,5.0,4.0,4.0
201566,22401180,1,14.0,4.0,3.0
201566,22401193,0,17.0,6.0,0.0
201567,22400206,0,6.0,2.0,6.0
201567,22400002,0,3.0,0.0,2.0
201567,22400009,0,15.0,2.0,7.0
201567,22400235,0,8.0,0.0,6.0
201567,22400245,1,3.0,1.0,7.0
201567,22400273,1,9.0,1.0,11.0
201567,22400036,1,2.0,0.0,4.0
201567,22400046,1,8.0,2.0,2.0
201567,22400309,0,5.0,1.0,5.0
201567,22400321,1,10.0,5.0,4.0
201567,22400346,1,11.0,2.0,4.0
201567,22400351,1,0.0,0.0,0.0
201567,22401206,1,6.0,1.0,3.0
201567,22401221,0,4.0,1.0,5.0
201567,22400375,1,0.0,0.0,0.0
201567,22400439,0,5.0,1.0,6.0
201567,22400553,0,9.0,0.0,3.0
201567,22400652,1,0.0,0.0,0.0
201567,22400721,0,0.0,0.0,2.0
201567,22400877,1,2.0,1.0,9.0
201567,22400893,0,10.0,1.0,6.0
201567,22400907,1,6.0,1.0,2.0
201567,22401015,1,0.0,0.0,0.0
201569,22400066,1,2.0,1.0,1.0
201569,22400078,0,8.0,2.0,1.0
201569,22400097,0,15.0,1.0,1.0
201569,22400120,1,3.0,1.0,0.0
201569,22400142,1,10.0,2.0,1.0
201569,22400167,0,10.0,1.0,1.0
201569,22400179,0,1.0,2.0,1.0
201569,22400205,1,0.0,2.0,0.0
201569,22400220,1,7.0,0.0,2.0
201569,22400010,0,2.0,1.0,2.0
201569,22400245,0,5.0,2.0,1.0
201569,22400255,0,0.0,0.0,1.0
201569,22400027,1,5.0,3.0,1.0
201569,22400274,1,7.0,1.0,0.0
201569,22400290,1,2.0,0.0,1.0
201569,22400301,0,0.0,2.0,1.0
201569,22401222,0,9.0,1.0,1.0
201569,22400373,1,2.0,2.0,2.0
201569,22400380,0,7.0,0.0,0.0
201569,22400462,0,14.0,3.0,1.0
201569,22400467,0,3.0,0.0,1.0
201569,22400478,0,0.0,0.0,0.0
201569,22400494,1,0.0,0.0,0.0
201569,22400512,1,15.0,1.0,2.0
201569,22400527,1,6.0,1.0,2.0
201569,22400544,0,14.0,0.0,4.0
201569,22400555,1,10.0,1.0,3.0
201569,22400561,1,14.0,2.0,1.0
201569,22400588,0,4.0,5.0,1.0
201569,22400594,0,10.0,6.0,1.0
201569,22400609,0,9.0,3.0,0.0
201569,22400631,1,15.0,3.0,0.0
201569,22400642,0,13.0,2.0,2.0
201569,22400660,1,14.0,2.0,3.0
201569,22400669,1,14.0,2.0,1.0
201569,22400681,1,11.0,2.0,0.0
201569,22400721,1,5.0,5.0,3.0
201569,22400738,0,0.0,2.0,3.0
201569,22400754,0,0.0,1.0,0.0
201572,22400066,0,10.0,6.0,8.0
201572,22400083,1,7.0,1.0,4.0
201572,22400098,0,15.0,0.0,4.0
201572,22400104,0,13.0,0.0,6.0
201572,22400128,0,12.0,1.0,3.0
201572,22400145,1,6.0,2.0,6.0
201572,22400154,0,13.0,0.0,6.0
201572,22400182,1,1.0,2.0,5.0
201572,22400189,0,7.0,1.0,3.0
201572,22400202,1,6.0,3.0,1.0
201572,22400005,1,13.0,3.0,7.0
201572,22400223,1,29.0,0.0,8.0
201572,22400229,0,5.0,1.0,3.0
201572,22400248,1,27.0,1.0,10.0
201572,22400253,1,21.0,3.0,5.0
201572,22400029,1,11.0,3.0,5.0
201572,22400268,1,13.0,2.0,8.0
201572,22400036,0,13.0,3.0,2.0
201572,22400302,1,18.0,3.0,0.0
201572,22400052,0,5.0,1.0,6.0
201572,22400323,1,5.0,2.0,6.0
201572,22400335,0,5.0,0.0,5.0
201572,22400348,0,3.0,0.0,3.0
201572,22401201,1,7.0,0.0,6.0
201572,22401229,1,16.0,1.0,3.0
201572,62400001,0,13.0,1.0,9.0
201572,22400374,0,10.0,1.0,6.0
201572,22400382,1,14.0,1.0,1.0
201572,22400398,0,21.0,1.0,2.0
201572,22400415,1,20.0,2.0,7.0
201572,22400430,0,22.0,3.0,7.0
201572,22400450,0,16.0,3.0,5.0
201572,22400465,1,7.0,1.0,3.0
201572,22400483,1,5.0,0.0,6.0
201572,22400497,0,16.0,4.0,4.0
201572,22400516,1,22.0,1.0,7.0
201572,22400526,0,8.0,0.0,3.0
201572,22400539,0,5.0,3.0,1.0
201572,22400558,1,21.0,2.0,5.0
201572,22400564,1,13.0,2.0,5.0
201572,22400580,1,9.0,5.0,7.0
201572,22400594,1,12.0,3.0,7.0
201572,22400624,1,11.0,1.0,3.0
201572,22400646,0,13.0,1.0,4.0
201572,22400658,0,10.0,1.0,6.0
201572,22400662,0,11.0,3.0,3.0
201572,22400684,0,6.0,3.0,5.0
201572,22400699,1,15.0,2.0,2.0
201572,22400717,0,14.0,0.0,3.0
201572,22400736,0,16.0,2.0,2.0
201572,22400754,1,15.0,0.0,8.0
201572,22400760,1,6.0,3.0,4.0
201572,22400776,0,11.0,2.0,7.0
201572,22400793,1,22.0,2.0,7.0
201572,22400799,0,18.0,2.0,9.0
201572,22400817,1,17.0,1.0,4.0
201572,22400831,0,12.0,3.0,8.0
201572,22400846,1,22.0,3.0,4.0
201572,22400865,0,13.0,3.0,6.0
201572,22400884,0,13.0,3.0,13.0
201572,22400897,1,2.0,1.0,2.0
201572,22400917,1,8.0,0.0,2.0
201572,22400922,1,7.0,0.0,9.0
201572,22400942,0,23.0,1.0,7.0
201572,22400955,1,23.0,5.0,4.0
201572,22400972,1,10.0,1.0,2.0
201572,22400982,1,8.0,0.0,5.0
201572,22401012,0,16.0,1.0,4.0
201572,22400996,0,11.0,0.0,7.0
201572,22401027,0,21.0,2.0,3.0
201572,22401043,0,23.0,3.0,10.0
201572,22401057,0,26.0,3.0,7.0
201572,22401070,1,7.0,6.0,5.0
201572,22401083,1,5.0,1.0,1.0
201572,22401101,1,22.0,6.0,6.0
201572,22401115,0,17.0,1.0,3.0
201572,22401131,0,17.0,0.0,5.0
201572,22401152,1,10.0,1.0,2.0
201572,22401161,1,3.0,1.0,1.0
201572,22401171,0,15.0,1.0,7.0
201587,22400071,1,2.0,2.0,2.0
201587,22400087,0,1.0,3.0,4.0
201587,22400101,0,5.0,2.0,4.0
201587,22400127,1,5.0,4.0,2.0
201587,22400131,1,3.0,3.0,5.0
201587,22400150,1,4.0,2.0,2.0
201587,22400168,1,3.0,2.0,1.0
201587,22400179,1,7.0,0.0,2.0
